CustomerID,Gender,Age,Annual_Income_k,Spending_Score,Purchase_Frequency_Year,Avg_Order_Value,Recency_Days,Return_Rate_Pct,Discount_Usage_Pct,Online_Order_Ratio,App_Sessions_Month,Years_As_Customer,Total_Annual_Spend,High_Value_Customer,Cluster_ID,Persona_Name,Persona_Tag,Tier,High_Value_Prediction,High_Value_Probability,Marketing_Strategy,Recommended_Channel
CUST_0571,Female,55,61,80,24,225.86,165,14.2,65.1,0.29,11,8.5,5420.64,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.011,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0572,Female,51,33,3,3,27.86,346,16.6,45.8,0.56,5,7.1,83.58,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0573,Male,34,37,3,8,54.37,365,15.4,43.4,0.7,5,3.1,434.96,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0574,Female,54,53,27,8,108.24,260,18.9,39.5,0.32,2,7.3,865.92,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0575,Female,42,46,40,16,138.77,297,20.4,61.7,0.59,11,6.9,2220.32,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0576,Female,55,55,33,13,150.25,259,19.6,36.3,0.19,8,8.7,1953.25,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0577,Male,29,62,92,25,252.47,183,19.3,53.5,0.57,23,2.5,6311.75,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.938,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0578,Female,40,77,1,5,143.33,332,24.6,50.0,0.65,5,6.0,716.65,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0579,Female,70,58,8,8,133.15,334,20.3,45.8,0.38,2,10.7,1065.2,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0580,Male,59,75,32,19,179.03,285,21.1,42.9,0.72,7,7.5,3401.57,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0581,Female,39,62,48,17,209.38,244,16.8,49.3,0.56,16,5.1,3559.46,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.002,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0582,Female,38,25,4,8,53.2,365,23.4,41.0,0.43,4,5.6,425.6,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0583,Female,44,40,94,29,204.57,86,17.3,62.7,0.87,19,5.7,5932.53,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.998,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0584,Male,48,57,70,28,209.37,185,20.2,51.9,0.67,15,5.3,5862.36,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.949,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0585,Female,23,35,19,7,83.8,321,13.8,50.8,0.33,11,3.4,586.6,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0586,Male,44,79,32,16,209.87,267,18.5,30.1,0.33,7,7.1,3357.92,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0587,Male,57,120,9,14,221.68,354,12.6,31.6,0.22,4,8.3,3103.52,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.001,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0588,Male,51,104,12,12,194.86,294,20.8,40.8,0.51,4,7.8,2338.32,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.0,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0589,Male,29,55,11,12,108.39,327,22.2,41.7,0.62,13,3.2,1300.68,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0590,Male,62,118,46,16,243.44,225,14.7,41.5,0.43,7,7.6,3895.04,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.003,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0591,Male,70,65,16,18,142.1,314,26.5,44.6,0.06,0,10.2,2557.8,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0592,Female,24,52,1,9,63.77,365,17.6,37.1,0.47,7,2.4,573.93,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0593,Male,27,46,63,21,201.11,248,12.5,47.2,0.52,15,4.4,4223.31,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0594,Male,62,53,21,9,114.24,349,15.6,38.4,0.07,5,7.5,1028.16,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0595,Female,34,51,30,11,134.44,274,14.6,50.3,0.37,8,4.2,1478.84,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0596,Female,43,65,13,12,105.38,359,19.9,41.0,0.66,6,5.4,1264.56,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0597,Female,38,65,34,18,169.53,282,13.4,55.9,0.25,10,6.3,3051.54,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0598,Male,45,60,4,7,93.59,356,16.3,47.1,0.66,7,5.0,655.13,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0599,Male,63,73,28,18,170.91,291,19.3,49.0,0.5,5,7.3,3076.38,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0600,Male,19,103,95,31,318.02,175,17.6,51.5,0.55,22,1.4,9858.62,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
